id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1515842542780170245,1515838502277206017,2022-04-17 16:59:59 Pacific Daylight Time,2022-04-17,16:59:59,-0700,1473718815141810181,haig_eth,BakedGod,,@RaritySniperNFT @shinsekaicorp @APiramzadian @ethxhov @gussi_eth,und,"[{'screen_name': 'ethxhov', 'name': 'davit', 'id': '1325587266694209542'}, {'screen_name': 'gussi_eth', 'name': 'gussi', 'id': '1464693222517661701'}]",[],[],0,0,0,[],[],https://twitter.com/Haig_eth/status/1515842542780170245,False,,0,,,,,,,,"[{'screen_name': 'RaritySniperNFT', 'name': 'Rarity Sniper', 'id': '1416070452372459523'}, {'screen_name': 'shinsekaicorp', 'name': 'Shinsekai', 'id': '1489314358748344320'}]",,,,
1515842542146838529,1515803374003888129,2022-04-17 16:59:59 Pacific Daylight Time,2022-04-17,16:59:59,-0700,1502187619068915713,monkes_hype,Monkies Hype,,@killernftbby @Tomodachi_Ai @Hamtar093 @nft_rhapsody @0nus_eth,und,"[{'screen_name': 'nft_rhapsody', 'name': 'mohammedrhapsody', 'id': '1344637730'}, {'screen_name': '0nus_eth', 'name': '0nuseth', 'id': '1512137827034845184'}]",[],[],0,0,0,[],[],https://twitter.com/Monkes_Hype/status/1515842542146838529,False,,0,,,,,,,,"[{'screen_name': 'killernftbby', 'name': 'lost', 'id': '1480472410918952965'}, {'screen_name': 'Tomodachi_Ai', 'name': 'TOMODACHI🍎', 'id': '1453768324416901121'}]",,,,
1515842541115125763,1515589525531430923,2022-04-17 16:59:59 Pacific Daylight Time,2022-04-17,16:59:59,-0700,50181748,chazde,luke_spacelurker,,@Impact_eth @leeminceman @nft_asf I will trade you your pa for an nft that will continually reach a new all time low every day lol,en,[],[],[],0,0,1,[],[],https://twitter.com/Chazde/status/1515842541115125763,False,,0,,,,,,,,"[{'screen_name': 'Impact_eth', 'name': 'Impact.eth', 'id': '1460324701172080643'}, {'screen_name': 'leeminceman', 'name': 'MincΞ 🆙', 'id': '21451032'}, {'screen_name': 'nft_asf', 'name': 'central🔥💵', 'id': '1026686556600328197'}]",,,,
1515842538460131343,1515770523820519425,2022-04-17 16:59:58 Pacific Daylight Time,2022-04-17,16:59:58,-0700,1445610659002028034,allenr0bert,Elza,,@GotchaGatchaNFT @LonelyLegendNFT @sorayawho @AungKha78999210 @AbrianNancyD16 @iAlwaysFart @Kuchar_ETH @JesMonse @seiki0929 @TeeWeiCheng28 @Freddy11111111 @hijzetja @eee3469 @abalone47573986 @tika_ayeeee @takerngkiat,und,"[{'screen_name': 'aungkha78999210', 'name': 'aung khaing min', 'id': '1441284300897280007'}, {'screen_name': 'abriannancyd16', 'name': 'nancy abrian', 'id': '831055652'}, {'screen_name': 'ialwaysfart', 'name': 'ialwaysfart💎', 'id': '1494216602576846851'}, {'screen_name': 'kuchar_eth', 'name': 'kuchar_eth', 'id': '1440407643550408704'}, {'screen_name': 'jesmonse', 'name': 'jes monse', 'id': '1479951770327474177'}, {'screen_name': 'seiki0929', 'name': 'crypto osan💙', 'id': '125990619'}, {'screen_name': 'teeweicheng28', 'name': 'teeweicheng', 'id': '1462954998631862275'}, {'screen_name': 'freddy11111111', 'name': 'freddy', 'id': '1500624242488004608'}, {'screen_name': 'hijzetja', 'name': 'hij zetja', 'id': '206198730'}, {'screen_name': 'eee3469', 'name': 'lee kyu', 'id': '1471781273584943113'}, {'screen_name': 'abalone47573986', 'name': 'abalone🇺🇦', 'id': '1431633181304840202'}, {'screen_name': 'tika_ayeeee', 'name': 'rantika(⌣̯̀⌣́) ', 'id': '744661476'}, {'screen_name': 'takerngkiat', 'name': 'rittiched takerngkiat', 'id': '1424384907904655363'}]",[],[],0,0,0,[],[],https://twitter.com/AllenR0bert/status/1515842538460131343,False,,0,,,,,,,,"[{'screen_name': 'GotchaGatchaNFT', 'name': 'Gotcha Gatcha', 'id': '1499320636035899393'}, {'screen_name': 'LonelyLegendNFT', 'name': 'Lonely Legends', 'id': '1438625704648843274'}]",,,,
1515842532839936000,1515778437516046338,2022-04-17 16:59:57 Pacific Daylight Time,2022-04-17,16:59:57,-0700,1509088769554542592,hewwo_eth,jlee | hewwo.eth,,@tinygirlsnft @JLEE702 @rmnfts @dagm_eth,und,"[{'screen_name': 'rmnfts', 'name': 'rnft', 'id': '1508614387971465216'}, {'screen_name': 'dagm_eth', 'name': 'dagm.eth', 'id': '1481884286424809474'}]",[],[],0,0,0,[],[],https://twitter.com/hewwo_eth/status/1515842532839936000,False,,0,,,,,,,,"[{'screen_name': 'tinygirlsnft', 'name': 'tiny girls | cc0 omnichain nft', 'id': '1513496505637867523'}]",,,,
1515842529874300939,1515842529874300939,2022-04-17 16:59:56 Pacific Daylight Time,2022-04-17,16:59:56,-0700,1501922448324927500,livepricecrypto,Live Price Crypto,,#Bitcoin Last Price $39704 #BTC 🚀 Daily Indicators: RSI: 39.1 MA(20): 43283 MA(50): 42139 MA(200): 48134 Bollinger B. lower/upper: 37819/48748  #Ethereum Last $2991 #ETH RSI: 43.7 MA(20): 3235 MA(50): 2986 MA(200): 3493 BB: 2877/3593  DM for project price! #Crypto #Live  38302,en,[],[],[],1,0,0,"['bitcoin', 'btc', 'ethereum', 'eth', 'crypto', 'live']",[],https://twitter.com/LivePriceCrypto/status/1515842529874300939,False,,0,,,,,,,,[],,,,
1515842527869681667,1515539370153066497,2022-04-17 16:59:56 Pacific Daylight Time,2022-04-17,16:59:56,-0700,1504186127892295684,carnegieprimo,Primo Carnegie,,@ChainScouts @Zooversenft @extrablackETH @patz_eth @nftvena,und,"[{'screen_name': 'patz_eth', 'name': 'patz', 'id': '2636621228'}, {'screen_name': 'nftvena', 'name': 'vena', 'id': '1364222309343522822'}]",[],[],0,0,0,[],[],https://twitter.com/CarnegiePrimo/status/1515842527869681667,False,,0,,,,,,,,"[{'screen_name': 'ChainScouts', 'name': 'Chain Scouts ✨', 'id': '1464924553763860480'}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': '1469341737952980997'}]",,,,
1515842526560858117,1515840540687929351,2022-04-17 16:59:55 Pacific Daylight Time,2022-04-17,16:59:55,-0700,1387820020403740674,camolnft,camol,,@just1n_eth Read this thread + all the linked threads and you’ll see 🤝,en,[],[],[],0,0,2,[],[],https://twitter.com/camolNFT/status/1515842526560858117,False,https://twitter.com/camolnft/status/1502271995001683971,0,,,,,,,,"[{'screen_name': 'just1n_eth', 'name': 'just1n.eth', 'id': '43177239'}]",,,,
1515842525642244099,1515739249307435021,2022-04-17 16:59:55 Pacific Daylight Time,2022-04-17,16:59:55,-0700,1444995016661815299,ghcest1,GHCEST,,@CoelhoLuan @LOcommunityNFT @mcdnft @nggg_eth @Cxldaf @chrn69 @bobini22 @fridgeintheopen @paoolanft Amazing fan art my buddy! 🚀🚀🚀 u dope! 👀,en,[],[],[],0,0,1,[],[],https://twitter.com/GHCEST1/status/1515842525642244099,False,,0,,,,,,,,"[{'screen_name': 'CoelhoLuan', 'name': 'Berry Coelho eth 🏕', 'id': '328781170'}, {'screen_name': 'LOcommunityNFT', 'name': 'L.O', 'id': '1489064925272371203'}, {'screen_name': 'mcdnft', 'name': 'MCDNFT', 'id': '2935626906'}, {'screen_name': 'nggg_eth', 'name': 'NGgg.eth', 'id': '2528776502'}, {'screen_name': 'Cxldaf', 'name': 'Cxldaf', 'id': '1499562406401482752'}, {'screen_name': 'chrn69', 'name': 'Kuromi', 'id': '365389586'}, {'screen_name': 'bobini22', 'name': '0xH Bobini', 'id': '1241419995973910528'}, {'screen_name': 'fridgeintheopen', 'name': 'openthefridge', 'id': '1448248067480698881'}, {'screen_name': 'paoolanft', 'name': 'Paola 💜 🔮🔮🔮', 'id': '69098603'}]",,,,
1515842520164737026,1515842520164737026,2022-04-17 16:59:54 Pacific Daylight Time,2022-04-17,16:59:54,-0700,559283127,rubeishi,Shi rubei,,"ETH gas price dropped to 24.039958438 GWei. It's time to claim rewards, create $STRNGR node and pay fees.",en,[],[],[],0,0,0,[],['strngr'],https://twitter.com/RubeiShi/status/1515842520164737026,False,,0,,,,,,,,[],,,,
