,created_at,date,tweet,Processed Tweet,Polarity
0,1649375984000.0,2022-04-07 16:59:44,"Trending #aave news with frequent shares and strong engagement across social media:  ""DeFi TVL Approaches New Highs As Liquid Meta CEO Sees Upswing In Industry Activity - Benzinga"" via @Benzinga  Social Insights:  https://t.co/7m9Wxj7Chf $aave  Source👇 https://t.co/QdeUjolObS",trending  aave news with frequent shares and strong engagement across social media    defi tvl approaches new highs as liquid meta ceo sees upswing in industry activity   benzinga  via    social insights      aave  source   ,0.14727272727272728
1,1649375930000.0,2022-04-07 16:58:50,"""Slang Adjective"" this is why we need to call out yt people stealing AAVE.", slang adjective  this is why we need to call out yt people stealing aave ,0.0
2,1649375886000.0,2022-04-07 16:58:06,"Cheap #Crypto Coins Report!  🔵 Cheap 15m: $OGN, $HOT, $MTL, $ZEN 🔵 Cheap 1H: $ZRX, $VET, $ARPA, $CELR 🔵 Cheap 4H: $LTC, $TRB, $CHZ, $SFP 🟢 Cheap 1D: $DUSK, $AAVE, $UNFI, $SAND  #hodl #AltCoins #BTC #AltSeason  31683033",cheap  crypto coins report     cheap 15m   ogn   hot   mtl   zen   cheap 1h   zrx   vet   arpa   celr   cheap 4h   ltc   trb   chz   sfp   cheap 1d   dusk   aave   unfi   sand   hodl  altcoins  btc  altseason  31683033,0.375
3,1649375875000.0,2022-04-07 16:57:55,I’m not SAYING it’s aave but I’m saying I’ve only seen negros say it,i m not saying it s aave but i m saying i ve only seen negros say it,0.0
4,1649375771000.0,2022-04-07 16:56:11,"11. BCH --  340.58139 USD 12. UNI --  10.53157USD 13. XMR --  227.17826 USD 14. THETA --  3.505 USD 15. AAVE --  203.0353 USD 16. EOS --  2.51626 USD 17. MKR --  2,064.50206 USD 18. SNX --  5.69517 USD 19. COMP --  139.21305 USD 20. SUSHI --  3.65318 USD",11  bch     340 58139 usd 12  uni     10 53157usd 13  xmr     227 17826 usd 14  theta     3 505 usd 15  aave     203 0353 usd 16  eos     2 51626 usd 17  mkr     2 064 50206 usd 18  snx     5 69517 usd 19  comp     139 21305 usd 20  sushi     3 65318 usd,0.0
5,1649375728000.0,2022-04-07 16:55:28,"Supply is tight and getting tighter, demand is building.  The outcome is inevitable anon.  https://t.co/YTeJ0ItAJU $BTC $ETH $Shib $Doge $Ltc $sol $aave $sxp $xvs $orn $raca $xrp  https://t.co/7kOtvjdDo0",supply is tight and getting tighter  demand is building   the outcome is inevitable anon      btc  eth  shib  doge  ltc  sol  aave  sxp  xvs  orn  raca  xrp   ,-0.08928571428571429
6,1649375726000.0,2022-04-07 16:55:26,@mattyklein_ I remember watching it liquidate real time on aave,   i remember watching it liquidate real time on aave,0.2
7,1649375643000.0,2022-04-07 16:54:03,@House_Dietz @BeeStingah @yolanda_parody “on point”  Not you policing a name when you can’t even use AAVE correctly.  https://t.co/HsL32A1Gdp,  dietz     parody  on point   not you policing a name when you can t even use aave correctly    ,0.0
8,1649375578000.0,2022-04-07 16:52:58,"Well, I think it's safe to say there was some buying interest at the previous value area high. https://t.co/YTeJ0ItAJU $BTC $ADA $MATIC $ATH $AXS $AVAX $sol $aave $ltc $eth $coti  https://t.co/1QE8lM2W2W",well  i think it s safe to say there was some buying interest at the previous value area high     btc  ada  matic  ath  axs  avax  sol  aave  ltc  eth  coti   ,0.16444444444444448
9,1649375534000.0,2022-04-07 16:52:14,"@0xngmi @DefiLlama 3/ For some protocols, like Compound or Aave, the borrowers *are* also the lenders. In that case, surplus cash = TVL is directionally accurate.",    3  for some protocols  like compound or aave  the borrowers  are  also the lenders  in that case  surplus cash   tvl is directionally accurate ,0.4000000000000001
10,1649375509000.0,2022-04-07 16:51:49,CHOOSE YOUR TEAM 👕📈 Welcome to the league #AAVE 👻 Only 24 AAVE NFT/player.  #NFTcommunity #crypto #NFT #NFTGame #Football #SolanaNFT #Metaverse #DAO #AstonVilla #PremierLeague  https://t.co/XZ9RSICjJg,choose your team    welcome to the league  aave   only 24 aave nft player    nftcommunity  crypto  nft  nftgame  football  solananft  metaverse  dao  astonvilla  premierleague   ,0.4
11,1649374367000.0,2022-04-07 16:32:47,@AaveAave @Adventure_07770 @Arag0rnCrypt_,    07770   ,0.0
