id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1523452125489274880,1523424260362240001,2022-05-08 16:57:45 Pacific Daylight Time,2022-05-08,16:57:45,-0700,1315330495484497921,bertkellerman,Bert,,@sykogen @StaniKulechov @AaveAave Rai Reflex Index,de,[],[],[],0,0,0,[],[],https://twitter.com/BertKellerman/status/1523452125489274880,False,,0,,,,,,,,"[{'screen_name': 'sykogen', 'name': 'Sykogene', 'id': '879065032759418881'}, {'screen_name': 'StaniKulechov', 'name': 'stani.eth (🌿,👻)', 'id': '952921795316912133'}, {'screen_name': 'AaveAave', 'name': 'Aave', 'id': '867100084248469505'}]",,,,
1523451838359506944,1523451838359506944,2022-05-08 16:56:37 Pacific Daylight Time,2022-05-08,16:56:37,-0700,1350007551933476864,cryptomarketbot,Crypto Market Bot,,"11. LINK --  9.97796 USD 12. XMR --  217.72758USD 13. UNI --  7.1081 USD 14. THETA --  2.0823 USD 15. EOS --  1.94952 USD 16. AAVE --  125.78318 USD 17. MKR --  1,187.44335 USD 18. SNX --  4.20456 USD 19. COMP --  97.25055 USD 20. SUSHI --  2.10522 USD",et,[],[],[],0,0,0,[],[],https://twitter.com/cryptomarketbot/status/1523451838359506944,False,,0,,,,,,,,[],,,,
1523451809758470145,1523451809758470145,2022-05-08 16:56:30 Pacific Daylight Time,2022-05-08,16:56:30,-0700,1464723815930470406,grovot_en,Grovot Crypto Alert Bot,,🤖🔔 SHORT $AAVE (AAVEUSDT) || Detected pattern: Support breakout (15 minutes) [09-May 01:56] || Level: ★ ☆ ☆    Full alert👇:   https://t.co/46p8yecfNJ  https://t.co/RCoABn2gc7,en,[],['https://grovot.com/en/grafico?dataGraf=14'],['https://pbs.twimg.com/media/FSRjWMbXwAA__3K.jpg'],0,0,0,[],['aave'],https://twitter.com/grovot_en/status/1523451809758470145,False,,1,https://pbs.twimg.com/media/FSRjWMbXwAA__3K.jpg,,,,,,,[],,,,
1523451798971125761,1523451798971125761,2022-05-08 16:56:27 Pacific Daylight Time,2022-05-08,16:56:27,-0700,1406985863431700481,grovot_,Grovot Crypto Alert Bot,,🤖🔔 SHORT $AAVE (AAVEUSDT) || Patrón detectado: Rotura de soporte (15 minutos) [09-May 01:56] || Nivel: ★ ☆ ☆    Aviso completo👇:   https://t.co/wTERV7qI6g  https://t.co/7kl7wvkPmZ,es,[],['https://grovot.com/grafico?dataGraf=14'],['https://pbs.twimg.com/media/FSRjVj2WYAEMrv1.jpg'],0,0,0,[],['aave'],https://twitter.com/grovot_/status/1523451798971125761,False,,1,https://pbs.twimg.com/media/FSRjVj2WYAEMrv1.jpg,,,,,,,[],,,,
1523451789281955840,1523451789281955840,2022-05-08 16:56:25 Pacific Daylight Time,2022-05-08,16:56:25,-0700,34210401,itsnikz_,Nikz.eth | 05h17.eth,,What I am DCA’ing til next cycle:  LINK APE AAVE SOL ETH BTC  Nice and simple.,en,[],[],[],0,0,3,[],[],https://twitter.com/ItsNikz_/status/1523451789281955840,False,,0,,,,,,,,[],,,,
1523451300913983488,1523451083531558912,2022-05-08 16:54:29 Pacific Daylight Time,2022-05-08,16:54:29,-0700,557822951,dartgunintel,💰Total 🚵‍♂️Spring 🌞Sunny 🌐News📈Junky📣,,"to bring together all the knowledge into a single unified project. except i did a lot on eos and still have NFTs and a coin i created on EOS but next is eth, aave, cardano, etc",en,[],[],[],0,0,0,[],[],https://twitter.com/dartgunintel/status/1523451300913983488,False,,0,,,,,,,,[],,,,
1523450755281084418,1523450755281084418,2022-05-08 16:52:19 Pacific Daylight Time,2022-05-08,16:52:19,-0700,1496178038488322053,kn1v3zzz,🔪 kn1v3zzz is online.,,"""WWE hits different live."" You're right but for the love of Jesus Christ, soulless corporations, PLEASE stop using AAVE when it has NOTHING to do with your brand voice. 😭 #WrestleManiaBacklash",en,[],[],[],0,0,0,['wrestlemaniabacklash'],[],https://twitter.com/kn1v3zzz/status/1523450755281084418,False,,0,,,,,,,,[],,,,
1523450151540752385,1523441843274326016,2022-05-08 16:49:55 Pacific Daylight Time,2022-05-08,16:49:55,-0700,746124968,bsmokes_,bsmokes 🦇🔊🌚,,"@a_mevan_ Aave and compound will be the most reliable. You can loan up to a certain amount of ETH locked up, usually around 80-85% but you should really keep it 50% and under to be safer.",en,[],[],[],0,0,0,[],[],https://twitter.com/BSmokes_/status/1523450151540752385,False,,0,,,,,,,,"[{'screen_name': 'a_mevan_', 'name': '🦛Mevapotomas🦛', 'id': '1406519418'}]",,,,
1523449527444799488,1523424260362240001,2022-05-08 16:47:26 Pacific Daylight Time,2022-05-08,16:47:26,-0700,1646685096,ameensol,ameen,,@StaniKulechov @AaveAave if you lever up using RAI you can get up to 3x gf/bf,en,[],[],[],1,0,11,[],[],https://twitter.com/ameensol/status/1523449527444799488,False,,0,,,,,,,,"[{'screen_name': 'StaniKulechov', 'name': 'stani.eth (🌿,👻)', 'id': '952921795316912133'}, {'screen_name': 'AaveAave', 'name': 'Aave', 'id': '867100084248469505'}]",,,,
1523447461498728448,1523350207211216896,2022-05-08 16:39:13 Pacific Daylight Time,2022-05-08,16:39:13,-0700,1521273599235088387,theebopper,ilyhook🧟‍♀️,,@headbarbincharg using aave wrong .. it’s laughable,en,[],[],[],1,0,0,[],[],https://twitter.com/theebopper/status/1523447461498728448,False,,0,,,,,,,,"[{'screen_name': 'headbarbincharg', 'name': '.🤍', 'id': '1346633991403794433'}]",,,,
