,created_at,date,tweet
36,1649634594000.0,2022-04-10 16:49:54,"@nottmeagain @blackmarcywu well technically origins are aave but language always evolves, that’s what’s great about language. using these words are inherently racist unless in a mocking way or overused completely wrong that’s when it becomes an issue"
37,1649634565000.0,2022-04-10 16:49:25,@NotPenguino_ @based_shon @MF_Dunn_ @MsCaramelBunny @JpgScarz Lol yeah aave is a real thing. There have been studies on it and everything
38,1649634554000.0,2022-04-10 16:49:14,@BUNK00KOO i just saw... they used aave?
39,1649634550000.0,2022-04-10 16:49:10,"black armys, let’s be moots 🫶🏽 cheers to hopefully getting rid of more nb aave users in the future #jackie_OUT  https://t.co/44qLP7yenb"
40,1649634549000.0,2022-04-10 16:49:09,Calling sb out for using aave as a non-black person and saesaeng behaviour is not bullying like... Pls use your brain #deespace (and everyone go report &amp; block @/parkjiminswhore)
41,1649634540000.0,2022-04-10 16:49:00,@jincntrl @parkjiminswhore I'm hysterically laughing that this young generation has nothing better to worry about other than people using AAVE. Give it a rest.  Half those words are street slang and do not belong to one group. KPOP stans are annoying af PERIODT! 🤡
42,1649634524000.0,2022-04-10 16:48:44,@blackmarcywu @crazyfrogsclit If you think slay and yas are aave you’re just dumb end of the argument
43,1649634514000.0,2022-04-10 16:48:34,nadie fuera de gringolandia sabe q es el aave tbh
44,1649634508000.0,2022-04-10 16:48:28,@MsCaramelBunny @NotPenguino_ @JpgScarz Just because a homosexual Nigga said it doesn’t make it AAVE.
45,1649634507000.0,2022-04-10 16:48:27,making spaces crying over her using aave 😂😂😂
46,1649634490000.0,2022-04-10 16:48:10,esq no puedo con q la nena haya dicho q no sabia q era aave y q perdon y estas haciendo un espacio pa cancelarla seguro q no han salido a la calle desde hace semanas
47,1649634486000.0,2022-04-10 16:48:06,"@_Yandrak_ @parkjiminswhore she has given the same apology multiple times in the past and keeps saying ""i worded it wrongly"" when people call her out on it . but she keeps using aave and dismissing black armys who are upset and asking her to stop her behavior. shes obviously not learning anything."
48,1649634478000.0,2022-04-10 16:47:58,"@Jaydorokiii y'all isnt aave tho and i didnt think ""lying on my name "" was aave im lost .. i think i just read every tweet how i talk cause of the voice in my head"
49,1649634463000.0,2022-04-10 16:47:43,"to use aave, she weaponized the boys blm donation for fanwars and has done a fuck ton of other shit. Yet her little fucking fans and minions just like bora are fucking sending g0r3 and hate to the people calling out their behavior. Y’all are fucking disgusting."
50,1649634462000.0,2022-04-10 16:47:42,"jackie repeatedly tracked the boys flights, has been at every fucking venue lately from la to lv and has seemingly found a way backstage in lv, has repeatedly used aave and when called out on it liked fucking tweets made by white people dismissing her use of it then continued +"
51,1649634462000.0,2022-04-10 16:47:42,black people calling @parkjiminswhore out for her use of aave and her anti-blackness and for her sasaeng behavior and y’all sent them fucking g0r3 ???? are y’all fucking sick ???? #jackie_OUT
52,1649634460000.0,2022-04-10 16:47:40,hold on cus i’m late 😭😭 why we goin after jackie for the aave when the convo ss between dee + her seem like they resolved? i’m just dumb 🥸#jackie_OUT
53,1649634436000.0,2022-04-10 16:47:16,"@joonrrv @parkjiminswhore she’s anti-black, uses aave, and a ss"
54,1649634431000.0,2022-04-10 16:47:11,"11. BCH --  321.94904 USD 12. UNI --  9.98901USD 13. XMR --  237.34157 USD 14. THETA --  3.38051 USD 15. AAVE --  178.96713 USD 16. EOS --  2.40049 USD 17. MKR --  2,030.14712 USD 18. SNX --  5.13969 USD 19. COMP --  135.32843 USD 20. SUSHI --  3.42686 USD"
55,1649634398000.0,2022-04-10 16:46:38,@nottmeagain @crazyfrogsclit fool im a black queer person... but gay ppl include EVERY RACE. as long as their gay. aave did not come from just only black gay ppl but all black ppl. aave only came from blavk ppl not EVERY gay person so we cant categorize them cuz not every gay person is black fool
56,1649634384000.0,2022-04-10 16:46:24,"Swing 🚥  $HNT 🟡 $22.01 $AAVE 🟡 $178.60 $CAKE 🟡 $8.72 $EOS 🟡 $2.39 $ZEC 🟡 $162.00 $FLOW 🟡 $6.12 $MKR 🟡 $2,026.00 $XEC 🟡 $0.00 $GRT 🟡 $0.39 $BTT 🟡 $0.00   https://t.co/xzqH6LyCnS"
57,1649634381000.0,2022-04-10 16:46:21,@bunnjk thats new to me but erkay ig i can see that since jackie a repetitive offender when it comes to aave
58,1649634361000.0,2022-04-10 16:46:01,@jincntrl im on the space rn. can someone pls educate me on aave is and why ‘asf’ is considered offensive😩 im black but british so the phrase isn’t common here and i feel like im missing sum
59,1649634323000.0,2022-04-10 16:45:23,she uses aave more than me? and im black?  https://t.co/hwoe8pElUP
60,1649634319000.0,2022-04-10 16:45:19,@iHrtLily some ppl consider “speakin on my name” aave depends on who u ask
61,1649634305000.0,2022-04-10 16:45:05,"@jincntrl @parkjiminswhore Hey, genuinely confused here. Hasn't BTS used AAVE in their songs before? Why isn't anyone talking about that?"
62,1649634298000.0,2022-04-10 16:44:58,@kooifz they use aave i think
63,1649634204000.0,2022-04-10 16:43:24,"Out of all the things a non black could do,,, y’all gone start a riot over aave? Are you for real ??"
64,1649634180000.0,2022-04-10 16:43:00,@kthpirate @ssamupop However she’s not reallt a sasang because she’s not done anything outwardly sasangish also I know it’s not an excuse but she’s apologised for her use of aave and a tweet back when it first appeared as a problem. The person hosting the Twt space also is weird and has weird moots
65,1649634176000.0,2022-04-10 16:42:56,im sorry but i do not think this is an example of someone using aave 😭 nothing about this says blaccent to me if yall see it could u explain to me wheres the blaccent and whats giving that vibe  https://t.co/FGxXtEwX2C
66,1649634158000.0,2022-04-10 16:42:38,"@jksshoto @parkjiminswhore Well send me proof bc the only thing i saw was the aave thing, and i honestly think tell someone to deactivate massively for something they already say sorry for is bullying"
67,1649634152000.0,2022-04-10 16:42:32,can someone explain to me what us aave? I really don't know and I've been using those words that some people said are aave now ?
68,1649634138000.0,2022-04-10 16:42:18,"@JKsMyEuphoria Claro es que todo lo que veo es capturas de ella usando palabras que son aave, pero de antes de que la empezasen a cancelar, pretenden que viaje al pasado o???"
69,1649634121000.0,2022-04-10 16:42:01,@GL0SSYOONGI basically she’s acting anti black and using aave and blocking people who call her out for it  a friend sent me this and i heard that she is saesang (dk how to spell that correctly)
70,1649634118000.0,2022-04-10 16:41:58,@jiminieflwrs This account who allegedly is non-black is using AAVE and people mad
71,1649634112000.0,2022-04-10 16:41:52,Y’all pissing me off abbreviating every damn thing.😭 AAVE?? Really?
72,1649634086000.0,2022-04-10 16:41:26,"@JoJoHakusho_ @based_shon @MF_Dunn_ @MsCaramelBunny @JpgScarz good thing abt social media is how quick culture and language spread, but up until about 20 minutes ago I didn't know about aave lol"
73,1649634085000.0,2022-04-10 16:41:25,Can we PLEASE stop calling AAVE a social media trend???   Nobody else cultural is trendy why is it always black culture????
74,1649634080000.0,2022-04-10 16:41:20,@wonataire @RuChiOhu @Chazamole @thelastrealman @itslivinsky @504carsonst Excellent. It was fun. Go brush up on some current AAVE for your next dust up. 😘
75,1649634075000.0,2022-04-10 16:41:15,and shes deleting tweets of her using aave. nigga u need to get on the mic OR LEAVE #jackie_OUT
76,1649634064000.0,2022-04-10 16:41:04,@mangiapastaa @Soasa01 @rere_akin And she said “AAVE” not knowing AFRICAN is included in that abbreviation. Like huh???
77,1649634029000.0,2022-04-10 16:40:29,#Giveaway   1 $egld and 2 NFTs  ✅Follow @boganhousenft  ✅Mint Bogan Skippy  https://t.co/U7YE001Xjh   🎁Winner is chosen from the holders  ⌛️48hours  #nftcollectors #NFTartwork #NFTAsia #nftexlusive #NFTdigitalart $ETC $THETA $EOS $AAVE $SHIB $BSV $NEO $XMR $ALGO $CRO  https://t.co/6r7vuUtm1e
78,1649634027000.0,2022-04-10 16:40:27,"me estoy quedando con las ganas de dar mi opinión sobre el aave,,"
79,1649634012000.0,2022-04-10 16:40:12,Pero entonces a Jackie la están llamando antiblack por usar aave cuando no tenía ni idea de lo que era??
80,1649633996000.0,2022-04-10 16:39:56,"$AAVE AAVE/KCS(#KuCoin) Buy Signal @ 8.9089 MACD CrossOver Short Term Bull run Ex Vol: 853 #correction #bitcoinmining @AaveAave #Aave Take advantage of volatility and data.    https://t.co/vZcAR4s7Rf"
81,1649633967000.0,2022-04-10 16:39:27,"@Inner_childs7 @jmsunjoon @poodlebunie @kthutao @saturnkooky @mywayjimins @heartseobs @hobisbearr @jeondelune @BRATZSOPE @all4bangtan @soonyoungie1010 @parkjiminswhore she uses aave and shes non black, shes sasaeng , she weaponized donations as a non black and constantly uses a blaccent."
82,1649633963000.0,2022-04-10 16:39:23,@ICYGRLPJM @elringy im on the space rn. can someone pls educate me on aave is and why ‘asf’ is considered offensive😩 im black but british so the phrase isn’t common here and i feel like im missing sum
83,1649633962000.0,2022-04-10 16:39:22,@imherejm Rn discussions are going on stating that they have been showing sasaeng behavior and also they were called off multiple times coz of using AAVE while they were antiblack and weoponising donations to black lives matter at the same time
84,1649633928000.0,2022-04-10 16:38:48,"@NotPenguino_ @based_shon @MF_Dunn_ @MsCaramelBunny @JpgScarz I look at it like there are slang words used in certain areas. And because of social media, it gets passed around by people not in those areas so it ends up being used more. I feel like aave is the same way. All terms and phrases aren’t used by all black people everywhere"
85,1649633922000.0,2022-04-10 16:38:42,"@bangtnyoon anti black, usa aave y es ss"
86,1649633919000.0,2022-04-10 16:38:39,"@MsCaramelBunny @NotPenguino_ @JpgScarz AAVE? Nahh, that lingo originated from gays. Give credit where it’s due"
87,1649633913000.0,2022-04-10 16:38:33,"Tbqh if you say you haven't ""heard of"" aave outside of twt then you need to meet some black people"
88,1649633898000.0,2022-04-10 16:38:18,@kooifz anti black and use of aave
89,1649633784000.0,2022-04-10 16:36:24,@based_shon @NotPenguino_ @MF_Dunn_ @MsCaramelBunny @JpgScarz What is AAVE lol Im trying to genuinely get hip 😂
90,1649633770000.0,2022-04-10 16:36:10,vale pero que es aave suena a pokemon
91,1649633767000.0,2022-04-10 16:36:07,"Did you guys know that #Aave or ""Ebonics"" Black American Slang, that actually came from England."
92,1649633744000.0,2022-04-10 16:35:44,"@luviegguks es aave y ella no es negra, basically"
93,1649633734000.0,2022-04-10 16:35:34,"@kindal9759 Like I mentioned, if you go to  https://t.co/2aEkZNDQoX you'll see the option to start up the simulation mode - if you haven't already, I think you should check it out.  Once you're in there, you can try using our Aave dashboard, or you can try using that template recipe."
94,1649633725000.0,2022-04-10 16:35:25,@blackmarcywu @nottmeagain other anti black slurs. aave is important we need to learn more but twitter policing is not doing that. language evolves and changes with more people.
95,1649633644000.0,2022-04-10 16:34:04,"@NotDemoniVS @MsCaramelBunny @MF_Dunn_ @NotPenguino_ @JpgScarz ""tik tok language"" is predominantly all just AAVE..."
96,1649633633000.0,2022-04-10 16:33:53,"@houseofltb yeah 100% but i truly think that if jules and everyone else in the space were antis they wouldn't make this space bc not only is jackie misusing aave and refusing to address it, she's shown sasaeng behavior :/"
97,1649633628000.0,2022-04-10 16:33:48,@Jinhit_fam jackie has been antiblack on a bunch of different occasions and is constantly using aave incorrectly and was weaponizing blm and never properly apologized for it
98,1649633569000.0,2022-04-10 16:32:49,let’s rewind for a bit … what does aave mean again? AFRICAN AMERICAN vernacular english. AA’s own aave
99,1649633543000.0,2022-04-10 16:32:23,"""aave started by the black community but they don't own it"" 🤣🤣🤣  https://t.co/OSEbvXrtuR"
100,1649633499000.0,2022-04-10 16:31:39,👎Top losers of the last hour👎   🔴 $AAVE $179.19645 📉 -2.26632339%  🔴 $ENJ $1.68341 📉 -2.12293914%  🔴 $EGLD $163.17923 📉 -1.90382281%  🔴 $ICP $17.55905 📉 -1.67888731%  🔴 $CVX $34.36496 📉 -1.66908628%   👉 Trade #crypto on FTX  https://t.co/AnvSTOWspw
101,1649633487000.0,2022-04-10 16:31:27,stop using aave
102,1649633469000.0,2022-04-10 16:31:09,@NotDemoniVS @MF_Dunn_ @NotPenguino_ @JpgScarz It’s literally AAVE.
103,1649633445000.0,2022-04-10 16:30:45,if you’re not black don’t speak on aave/
104,1649633431000.0,2022-04-10 16:30:31,@tanniecuIt I’ve been hearing some stuff about them using blm to start a fan war and using Aave when they’re not black that’s all I’ve heard 🤷‍♀️
105,1649633408000.0,2022-04-10 16:30:08,"Biggest movement metric(up or down) in Top 100, last (7 Days)   $waves: 14.1 $snx: 11.5 $aave: 11.3 $celo: 10.5 $axs: 10.4 $luna: 9.8 $one: 9.6 $rune: 9.5 $neo: 9.2 $grt: 9.2   Made with #python &amp; #coingecko API"
106,1649633401000.0,2022-04-10 16:30:01,@MsCaramelBunny @MF_Dunn_ @NotPenguino_ @JpgScarz No it’s not and I’m PROFICIENT in AAVE. That’s some tik tok language
107,1649633400000.0,2022-04-10 16:30:00,⬇️ Top losers of the last hour (Out of Top 100) 📉  🔴 #AAVE $179.1982 📉 -2.29301412%  🔴 #ENJ $1.6834 📉 -2.12511889%  🔴 #EGLD $163.1606 📉 -1.96050303%  🔴 #ICP $17.5543 📉 -1.69935056%  🔴 #CELO $3.5122 📉 -1.69063883%  Trade #crypto on FTX  https://t.co/mYiDBXeBmw
108,1649633397000.0,2022-04-10 16:29:57,"@NotPenguino_ @MF_Dunn_ @MsCaramelBunny @JpgScarz I don’t think mfs literally keep a list lol, but if you’re black and or grew up around black folks you’ll notice that 99% of the terms and forms of speech that people call “internet language” or “Gen z slang” is just AAVE."
109,1649633358000.0,2022-04-10 16:29:18,Just a weirdo fr cause how you use the “im broke excuse” yet show up at nearly every single event bts at and take sketchy ass videos and pics of them then get defensive when someone call you out for using aave…at your big colossal age
110,1649633348000.0,2022-04-10 16:29:08,"Aave Fear and Greed Index is currently 69 - GREED  Current #AAVE price is 183.61049297933076 usd Current market cap is 2,511,836,851 usd 24h trading volume is 197,153,274 usd  Live #crypto analysis for $AAVE and 100 other #altcoins and #cryptocurrencies  https://t.co/RFe0thRi1q"
111,1649633346000.0,2022-04-10 16:29:06,@MsCaramelBunny @NotPenguino_ @JpgScarz AAVE my ass. This is Twitter talk. Put the phone down and go to work ffs.
112,1649633345000.0,2022-04-10 16:29:05,I love how pasty pink pale MFS think their opinion about aave is valid like shut up 🥱
113,1649633326000.0,2022-04-10 16:28:46,defienden q bts usen aave en canciones porq son coréanos y no angloparlantes pero a la jackie q es mejicana e hispanohablante hay q hacerla bullying
114,1649633315000.0,2022-04-10 16:28:35,Are you fucking stupid?? Ignorant on purpose?? AAVE stands for something you idiot
115,1649633310000.0,2022-04-10 16:28:30,"@QUEEN_EVVVVVE @creepercrunch Idk what like, Aave is i just talk like this to everyone its just  idk i dont wanna come off as rude or smth"
116,1649633302000.0,2022-04-10 16:28:22,is this not you carrie?? a whole cauliflower colonizer. straight from the mountains of caucaus speaking on aave and a black issue… you cum colored cockroach please don’t get me started on you  https://t.co/aXk9uBuSJw
117,1649633298000.0,2022-04-10 16:28:18,@SEONGTINGZ they’re antiblack and refuse to apologize for using aave
118,1649633297000.0,2022-04-10 16:28:17,@carriec78 @parkjiminswhore watch out y’all the president of aave is speaking
119,1649633293000.0,2022-04-10 16:28:13,I forgot some of y’all actually gaf if non blacks use aave
120,1649633278000.0,2022-04-10 16:27:58,Top 5 Mentions Updated Every 15 Minutes    [BETA STAGE] Except BTC and ETH      1- $ADA:272434 point 🚀    2- $KNC:244666 point 🚀    3- $BADGER:199150 point 🚀    4- $SOL:186430 point 🚀    5- $AAVE:147404 point 🚀
121,1649633276000.0,2022-04-10 16:27:56,@fxckinangie @jesenyxlynn @X1ALINGHQ bruh what? 😭 no one said anything about how slow he talks. where did you even get that from. I clearly said aave in my tweet
122,1649633272000.0,2022-04-10 16:27:52,AAVE IS NOT FOR EVERYONE TO UNDERSTAND
123,1649633270000.0,2022-04-10 16:27:50,"@Shovelry2 @creepercrunch HHEHEHEHEHEHE code switching is essentially when people switch between languages or slang, but specifically in black culture, it's a switch between AAVE and non-AAVE  it's not a ""bad"" thing it's just a funny observation"
124,1649633228000.0,2022-04-10 16:27:08,@hoorluwatosin I understand if they want to call her out for using aave but using this opportunity of people looking for ways to cancel her to talk about the aave seems somehow too sef .
125,1649633205000.0,2022-04-10 16:26:45,"“Aave started in the black community, but no one OWNS it.” it started in the black community, so it BELONGS to black people.  https://t.co/jy5yZLp4pq"
126,1649633201000.0,2022-04-10 16:26:41,@ccddaeng y bueno que le están insistiendo pa que se disculpe en el space y dicen que es sasaeng y antiblack aparte de acusarla por usar aave (puedes ver su disculpa en su cuenta)
127,1649633186000.0,2022-04-10 16:26:26,"#AAVE - short alert 🤡🤡  Exchange     : FTX Market         : $AAVE - $PERP Volume        : $214,493 Price            : $178.75  $BTC #BTC $ETH #ETH  https://t.co/Z4ZfEJsrII"
128,1649633175000.0,2022-04-10 16:26:15,"@nottmeagain @blackmarcywu obviously aave is important part of culture, we know this but comparing it to slurs is not the move. also not everyone is even american lmaoooo. using word slay is not cause any systemic oppression, racism or anything like that."
129,1649633174000.0,2022-04-10 16:26:14,@IRLMARCI so ur just ignore the fact you use aave as a white person
130,1649633154000.0,2022-04-10 16:25:54,She really trying to say she ain’t anti black yet kept using aave when people called her ass out and blocked black people like do us a favor n just deactivate already no one is going to defend you  https://t.co/xCFUX9PP9q
131,1649633151000.0,2022-04-10 16:25:51,Jack harlows music is generic and boring hes only hyped up bc he’s a yt guy w curly hair and uses aave 🫤
132,1649633150000.0,2022-04-10 16:25:50,I thought so too. I used the second one they quoted and maybe the first one… a few times thinking they were just acronyms. Until I saw people saying it was aave.
133,1649633117000.0,2022-04-10 16:25:17,@LauLHerondale Yes! I joined a space and they are talking about it. She has used AAVE and is not apologetic about it.
134,1649633095000.0,2022-04-10 16:24:55,@channelgyu i TWEET and talk in aave. i don’t usually say “dey” phonetically i say they. so i was confused. it has nothing to do with it being aave but me not recognizing the sentence and you somehow acting like IM WRONG??? i TOLD you im ND that’s why i didn’t get it
135,1649633083000.0,2022-04-10 16:24:43,@EmberPlays @MF_Dunn_ @MsCaramelBunny @NotPenguino_ @JpgScarz what do my nipples have to do with AAVE?
136,1649633075000.0,2022-04-10 16:24:35,"@joonsfirstlove_ Likeeee, i saw that “asf and tho” is aave  And there’s me that thought it’s just acronyms o😭"
137,1649633059000.0,2022-04-10 16:24:19,@dlIwIrma basically she’s acting anti black and using aave and blocking people who call her out for it  (my friend sent this to me)b
138,1649632988000.0,2022-04-10 16:23:08,"@thvdoIls crearon un spaces donde se empezaron a preguntar si es stalker pq está en todos lados que van los tannies, luego le sacaron un ss de que usó lo de la donación del blm como fanwar y por último que usa aave en tweets y se bardeaba con las armys negras que le trataban de corregir"
139,1649632943000.0,2022-04-10 16:22:23,@joonsfirstlove_ The Aave part I don’t understand
140,1649632918000.0,2022-04-10 16:21:58,@channelgyu because it was written phonetically and i literally couldn’t read it. had nothing to do with it being AaVe. because i understand aave. 😐
141,1649632848000.0,2022-04-10 16:20:48,@luvjikookie i think they be using aave or smth?
142,1649632843000.0,2022-04-10 16:20:43,@pedrobcpereira O importante é sempre deixar o save da graca na nuvem e vc voltar esse aave depois de cada final
143,1649632812000.0,2022-04-10 16:20:12,"@acejeongkook constantly used aave, used blm in kpop wars, etc. There’s a lot"
144,1649632778000.0,2022-04-10 16:19:38,"@2seokIuvr Using aave, a sasaeng apparently, there's a space going on rn"
145,1649632773000.0,2022-04-10 16:19:33,@_nikolajankovic I’m very much at a loss of how to go about. Leaning towards just borrowing eth manually against steth on aave and looping it myself. Biggest concerns with doing this are high gas fees and that I wouldn’t know how to unwind the position quickly if I want to exit.
146,1649632726000.0,2022-04-10 16:18:46,@shegotvope Es que una vez leí que lo consideraban aave
147,1649632709000.0,2022-04-10 16:18:29,@kookletas lo es lo es pero yo estoy perdida con todo lo que está pasando porque ni idea de que es lo del aave y idk porque la llaman antiblack????
148,1649632684000.0,2022-04-10 16:18:04,"if i speak my piece on this aave policing going on, some of y'all gon hate me"
149,1649632681000.0,2022-04-10 16:18:01,@GL0SSMY So using aave as a non black person means your anti black?
150,1649632666000.0,2022-04-10 16:17:46,@_nikolajankovic Hey thanks for your reply! I also saw this strategy automated on instadapp lite which does it for you. My concern with both however is undertaking additional smart contracts risk. I trust defiamartsaver and aave but not these other solutions what do you think?
151,1649632644000.0,2022-04-10 16:17:24,It’s not like she totally off the grid. I totally understand her pov regarding the aave bc i was like her too. When it’s become a habit sometime you just accidentally used it again. Now that she was aware and apologized..
152,1649632624000.0,2022-04-10 16:17:04,now… atp I believe y’all don’t understand what AAVE stands for… AFRICAN AMERICAN VERNACULAR ENGLISH… so how we don’t own it???  https://t.co/jdvQlOSK1s
153,1649632623000.0,2022-04-10 16:17:03,"jackie, you obviously study black accs and black armys specifically with the way you use aave (and somehow still use it incorrectly), you can’t make up any excuses and say you did it know because evidence shows the message has gotten to you one way or another #deespace"
154,1649632620000.0,2022-04-10 16:17:00,@liyahsnature it’s the big acc @/parkjiminswhore who is not blk and uses aave
155,1649632602000.0,2022-04-10 16:16:42,"@hyyhtanlife she misued aave and made a thread to address it but not once did she say sorry. there's a space happening but she refuses to join and speak and she's liking tweets like ""she doesn't have to say anything"""
156,1649632600000.0,2022-04-10 16:16:40,"11. BCH --  322.30346 USD 12. UNI --  9.95051USD 13. XMR --  237.45353 USD 14. THETA --  3.37067 USD 15. AAVE --  179.60563 USD 16. EOS --  2.39643 USD 17. MKR --  2,032.11306 USD 18. SNX --  5.12912 USD 19. COMP --  135.05061 USD 20. SUSHI --  3.43717 USD"
157,1649632589000.0,2022-04-10 16:16:29,"Sick because I'm fully black, brownskin, talk in aave for the most part and have been called a privileged white girl who hasn't experienced racism 😭💔"
