id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1517654440181911553,1517535454463152132,2022-04-22 16:59:49,2022-04-22,16:59:49,-0700,176290864,analytic_eth,Analytic.eth ᵍᵐ,,"@CryptoEthan @0xTheConsultant AAVE is battle tested, I had a pretty good amount of money in there and Yearn (though yearn def requires trust)",en,[],[],[],1,0,1,[],[],https://twitter.com/Analytic_ETH/status/1517654440181911553,False,,0,,,,,,,,"[{'screen_name': 'CryptoEthan', 'name': 'Ethan', 'id': '1361039118'}, {'screen_name': '0xTheConsultant', 'name': 'theConsultant45', 'id': '1258528398772748288'}]",,,,
1517654157590614016,1517632696364957696,2022-04-22 16:58:42,2022-04-22,16:58:42,-0700,1467830845008678914,3104shimizu,サトシ,,"1/🚀Summary ・DappsはSmart Contractsの集合体のようなもの ・注目Dapps  - Augur、MakerDAO、Uniswap、CryptoKitties、Argent ・Defi(Compound, Aave, Uniswap)では革命的だった。 ・他でも積極的に採用 -Ubisoft(ゲーム会社)、ING(オランダ銀行)、The Swedish government(スウェーデン政府)",ja,[],[],[],1,0,0,[],[],https://twitter.com/3104Shimizu/status/1517654157590614016,False,,0,,,,,,,,[],,,,
1517653952732573702,1517653952732573702,2022-04-22 16:57:53,2022-04-22,16:57:53,-0700,1381593384427659270,0xjikdo,Jikdo Takehiro 🀄,,Prototype for aave integration went well. Next step is the rewards and burn features.,en,[],[],[],0,0,0,[],[],https://twitter.com/0xJikdo/status/1517653952732573702,False,,0,,,,,,,,[],,,,
1517653867550240768,1517652503537496064,2022-04-22 16:57:33,2022-04-22,16:57:33,-0700,1510820155026255872,tropicrast,Tropicrast,,"+ all the butchered AAVE used by white people and being renamed ""stan language""",en,[],[],[],0,0,0,[],[],https://twitter.com/tropicrast/status/1517653867550240768,False,,0,,,,,,,,[],,,,
1517653716911931392,1517557509074165762,2022-04-22 16:56:57,2022-04-22,16:56:57,-0700,1379098367821815814,palpalomarreau1,palpalomareauxcanards,,@spartacus_bedo Puis après je crois l’avoir déjà vu dans des livres quand ct des persos de classe sociale un peu plus basses qui adaptaient sûrement la grammaire anglaise à leur manière aussi donc si tu parles anglais trad pas aave et tt grammaticalement faux mais ça existe Yass,fr,[],[],[],0,0,1,[],[],https://twitter.com/palpalomarreau1/status/1517653716911931392,False,,0,,,,,,,,"[{'screen_name': 'spartacus_bedo', 'name': 'oskar 🦷🕷🪦', 'id': '1189825709730148352'}]",,,,
1517653264589803522,1517557509074165762,2022-04-22 16:55:09,2022-04-22,16:55:09,-0700,1379098367821815814,palpalomarreau1,palpalomareauxcanards,,@spartacus_bedo Ouip alors si je me trompe pas ça fait partie de l’Aave ce qui est une façon de parler anglais propre aux Afro américains surtout mais avec les memes qui utilisent boku la culture afroaméricaine bah ça s’étend au delà vu que ça devient associé avec internet slang juste,fr,[],[],[],2,0,1,[],[],https://twitter.com/palpalomarreau1/status/1517653264589803522,False,,0,,,,,,,,"[{'screen_name': 'spartacus_bedo', 'name': 'oskar 🦷🕷🪦', 'id': '1189825709730148352'}]",,,,
1517653107601297409,1517653107601297409,2022-04-22 16:54:32,2022-04-22,16:54:32,-0700,1480621208404213765,klitzmode,I could change the riddler,,When white people speak aave it's just so cringey,en,[],[],[],0,0,0,[],[],https://twitter.com/KLITZMODE/status/1517653107601297409,False,,0,,,,,,,,[],,,,
1517652904681025538,1517648970910109697,2022-04-22 16:53:43,2022-04-22,16:53:43,-0700,1474285580766699525,soggy_sao,#IStandWithAmberHeard,,"@noahsbwilliams ""my d*de"" is AAVE and I'm not sure if you should be using it 😬",en,[],[],[],0,0,2,[],[],https://twitter.com/soggy_sao/status/1517652904681025538,False,,0,,,,,,,,"[{'screen_name': 'noahsbwilliams', 'name': 'Noah Williams', 'id': '2898965772'}]",,,,
1517652597456388100,1517652597456388100,2022-04-22 16:52:30,2022-04-22,16:52:30,-0700,1514298357342253070,elfiedoli,כְּנַעַן,,"Honestly the only time I've seen a man called a bitch is either in aave appropriation by gay men or when they've been ""emasculated"" by losing against a girl somehow",en,[],[],[],3,6,55,[],[],https://twitter.com/elfiedolI/status/1517652597456388100,False,https://twitter.com/kamphobic/status/1517604969645494274,0,,,,,,,,[],,,,
1517652505563308032,1517646096465551361,2022-04-22 16:52:08,2022-04-22,16:52:08,-0700,878808664131293185,vance_maverick,Vance Maverick,,@Siggihreins @SamAdlerBell I believe it's an affectation of AAVE slang.,en,[],[],[],1,0,0,[],[],https://twitter.com/vance_maverick/status/1517652505563308032,False,,0,,,,,,,,"[{'screen_name': 'Siggihreins', 'name': 'Siggi Hreins', 'id': '1964020424'}, {'screen_name': 'SamAdlerBell', 'name': 'Sam Adler-Bell', 'id': '142386580'}]",,,,
