id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1511493432409313282,1511488195300630535,2022-04-05 16:58:11,2022-04-05,16:58:11,-0700,1717710980,mayalockett,Locked In With Lockett,,@Bwindi_NFTs @3dJurassicboi @elmizakhmedov @Metin664406411 @albert09009804 @TheCrazyEngine1 @sheryljean @Kanhaimgcu @ninaphirts @Ye_Pai_9 @Karande61878035 @Cryptomillion5 @nabil_bch @ABao_2015 @wzp21791097 @ijCDfeKNESZ22Yq @Maheshalk,und,"[{'screen_name': '3djurassicboi', 'name': 'jurassic boi', 'id': '1506670804683182090'}, {'screen_name': 'elmizakhmedov', 'name': 'elmiz/akhmedov', 'id': '1455140080616607744'}, {'screen_name': 'metin664406411', 'name': 'metin', 'id': '1482461757767618563'}, {'screen_name': 'albert09009804', 'name': 'albert', 'id': '1452414236638920704'}, {'screen_name': 'thecrazyengine1', 'name': 'the crazy engineer', 'id': '1088469546116239360'}, {'screen_name': 'sheryljean', 'name': 'sheryl jean', 'id': '23868149'}, {'screen_name': 'kanhaimgcu', 'name': 'kanhai sharma', 'id': '1452190424324583427'}, {'screen_name': 'ninaphirts', 'name': 'nina pirtskhalava', 'id': '1506608939223465986'}, {'screen_name': 'ye_pai_9', 'name': 'ye_pai', 'id': '1407591597269610502'}, {'screen_name': 'karande61878035', 'name': 'karandeep singh', 'id': '745967700334231552'}, {'screen_name': 'cryptomillion5', 'name': 'cryptomillion', 'id': '1349613950921539584'}, {'screen_name': 'nabil_bch', 'name': 'nabil🇲🇦', 'id': '1194005175238828032'}, {'screen_name': 'abao_2015', 'name': '阿寶45 (abao)', 'id': '3303736308'}, {'screen_name': 'wzp21791097', 'name': 'wzp', 'id': '1506673688145534984'}, {'screen_name': 'ijcdfeknesz22yq', 'name': 'たあくん', 'id': '1370322699784916995'}, {'screen_name': 'maheshalk', 'name': '⚡️alke⚡️', 'id': '105887971'}]",[],[],0,0,0,[],[],https://twitter.com/mayalockett/status/1511493432409313282,False,,0,,,,,,,,[],,,,
1511493379812700172,1511493379812700172,2022-04-05 16:57:58,2022-04-05,16:57:58,-0700,1060728028077178880,nissedasker,Nisse,,BCH is trending DOWN. PrevPrice:377.47 CurrPrice:365.66. The delta is +-3.0% and the movement was -3.1%. This is DOWN brick #1,en,[],[],[],0,0,0,[],[],https://twitter.com/Nissedasker/status/1511493379812700172,False,,0,,,,,,,,[],,,,
1511493311462354948,1511488195300630535,2022-04-05 16:57:42,2022-04-05,16:57:42,-0700,1717710980,mayalockett,Locked In With Lockett,,@metafloor_io @orwellsboots @MattCoffey_ @Cryptonft_bch @bizlayer4 @evnevns @MySweetLucifer @SeriousInvest @dan_zumarraga @Gosavvv @GFDUnlgV8IVN7Vs @PingSting1 @tadaki1997 @GanevKaloyan @ddudd34 @elle_marea @Pasquale1962,und,"[{'screen_name': 'orwellsboots', 'name': 'col', 'id': '1540810212'}, {'screen_name': 'mattcoffey_', 'name': 'matt coffey', 'id': '2286796343'}, {'screen_name': 'cryptonft_bch', 'name': 'sstb.news', 'id': '1444546063860391936'}, {'screen_name': 'bizlayer4', 'name': 'silent observer', 'id': '1321373405371899906'}, {'screen_name': 'evnevns', 'name': ""octavia's tether 🌹"", 'id': '52339317'}, {'screen_name': 'mysweetlucifer', 'name': 'boom boom', 'id': '1446403660343386112'}, {'screen_name': 'seriousinvest', 'name': 'seriousinvestor 💜', 'id': '1365990542488662016'}, {'screen_name': 'dan_zumarraga', 'name': 'd a n z', 'id': '1034120031393796098'}, {'screen_name': 'gosavvv', 'name': 'diego', 'id': '931773710268293120'}, {'screen_name': 'gfdunlgv8ivn7vs', 'name': 'petruseev', 'id': '951695098399678464'}, {'screen_name': 'pingsting1', 'name': 'ping sting', 'id': '913713643'}, {'screen_name': 'tadaki1997', 'name': '唯祈 唯（ただき ゆい）', 'id': '89755304'}, {'screen_name': 'ganevkaloyan', 'name': 'machkamnogo', 'id': '1365343012671348737'}, {'screen_name': 'ddudd34', 'name': 'ddudd34', 'id': '1370085769881268227'}, {'screen_name': 'elle_marea', 'name': 'ellemnop', 'id': '1437581798062518278'}, {'screen_name': 'pasquale1962', 'name': 'pasquale ن', 'id': '32871109'}]",[],[],0,0,0,[],[],https://twitter.com/mayalockett/status/1511493311462354948,False,,0,,,,,,,,[],,,,
1511493262619594753,1511493262619594753,2022-04-05 16:57:30,2022-04-05,16:57:30,-0700,1477625997952434176,signalsexp,Signals @ Exponential Trading,,🚨🚨🚨🚨🚨[Volume alert ]  #Binance Futures $BCHUSDT: 857.037 $BCH traded at vwap: 365.432 in the last 10 seconds which is 17.33 stdevs from mean. Buys: 793.481 Sells: 63.556,en,[],[],[],0,0,0,['binance'],['bch'],https://twitter.com/SignalsExp/status/1511493262619594753,False,,0,,,,,,,,[],,,,
1511492563483885571,1511492563483885571,2022-04-05 16:54:43,2022-04-05,16:54:43,-0700,1384174798150897686,tokenviz,Visualizing Token 🪙,,"🌕 Biggest #Cryptos 1-Day Volume  #BTC: $45,854.5 (−1.74%) #ethereum: $3,443.99 (−2.36%) #DogeCoin: $0.1704 (+14.06%) $BCH: $369 (−1.65%) $LUNA: $116.68 (−0.01%)  👉 Follow to bring #trading dashboard right to your feed.  https://t.co/reKZa0eLz4",en,[],[],[],2,0,0,"['cryptos', 'btc', 'ethereum', 'dogecoin', 'trading']","['bch', 'luna']",https://twitter.com/tokenviz/status/1511492563483885571,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1511492533012275203/pu/img/ELRkFlzKo9OwlTlF.jpg,,,,,,,[],,,,
1511492268578033672,1511492268578033672,2022-04-05 16:53:33,2022-04-05,16:53:33,-0700,1073642963425730561,obi_bch,Chibu B. Obi,,"Mano do céu, esse tiktok é mto terra sem lei, aparece peito, bunda dançando, exemplo de cirurgia peniana e receita, tudo no mesmo tempo! Acho que meu cérebro deu uma derretida #tôvelho",pt,[],[],[],0,0,0,['tôvelho'],[],https://twitter.com/Obi_bch/status/1511492268578033672,False,,0,,,,,,,,[],,,,
1511491937215393796,1511491937215393796,2022-04-05 16:52:14,2022-04-05,16:52:14,-0700,1477625997952434176,signalsexp,Signals @ Exponential Trading,,🚨[Volume alert ]  #Binance Futures $BCHUSDT: 448.329 $BCH traded at vwap: 364.913 in the last 10 seconds which is 13.09 stdevs from mean. Buys: 25.671 Sells: 422.658,en,[],[],[],0,0,0,['binance'],['bch'],https://twitter.com/SignalsExp/status/1511491937215393796,False,,0,,,,,,,,[],,,,
1511491462705385472,1511491462705385472,2022-04-05 16:50:21,2022-04-05,16:50:21,-0700,1331836628076261376,thatguyyy96,🥶,,"Nicki flow switch after “That ain’t Fivio foreign, that’s Barbie new foreign bch” Go so crazy 😭🔥",en,[],[],[],0,6,18,[],[],https://twitter.com/ThatGuyyy96/status/1511491462705385472,False,,0,,,,,,,,[],,,,
1511491364931915786,1511266357030969348,2022-04-05 16:49:58,2022-04-05,16:49:58,-0700,1470327045162995714,cardiac125,Yahya Hamisu Ibrahim,,@Meta_UFO Good project #Clockx24 #RUNE #BCH @BTCRicher  @Airdrop_hunnter,en,"[{'screen_name': 'btcricher', 'name': 'btcricher', 'id': '1385338737266208771'}, {'screen_name': 'airdrop_hunnter', 'name': 'airdrop hunter', 'id': '1118391858688872449'}]",[],[],0,1,1,"['clockx24', 'rune', 'bch']",[],https://twitter.com/Cardiac125/status/1511491364931915786,False,,0,,,,,,,,"[{'screen_name': 'Meta_UFO', 'name': 'MetaUFO', 'id': '1495390720504389637'}]",,,,
1511491336930738180,1511491336930738180,2022-04-05 16:49:51,2022-04-05,16:49:51,-0700,1477625997952434176,signalsexp,Signals @ Exponential Trading,,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨[Volume alert ]  #Bybit $BCHUSDT: 437.62 $BCH traded at vwap: 365.681 in the last 10 seconds which is 22.99 stdevs from mean. Buys: 8.10 Sells: 429.52,en,[],[],[],0,0,0,['bybit'],['bch'],https://twitter.com/SignalsExp/status/1511491336930738180,False,,0,,,,,,,,[],,,,
